resonance_radical_smiles,closed_shell_smiles,closed_shell_H298 (kcal/mol),closed_shell_S298 (cal/mol/K),closed_shell_Cp300 (cal/mol/K),closed_shell_Cp400 (cal/mol/K),closed_shell_Cp500 (cal/mol/K),closed_shell_Cp600 (cal/mol/K),closed_shell_Cp800 (cal/mol/K),closed_shell_Cp1000 (cal/mol/K),closed_shell_Cp1500 (cal/mol/K),closed_shell_Sint298 (cal/mol/K),closed_shell_thermo_comment,closed_shell_thermo_source
[CH2]C(=C)C(C)OO,C=C(C)C(C)OO,-31.5,98.01108761918518,35.160000000000004,43.5,50.52,56.00999999999999,64.62,71.1,79.95999999999998,101.0,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsHH),GAV
[CH2]C(=O)CC(=C)C,C=C(C)CC(C)=O,-39.24990439770555,92.41184459226247,31.88235181644359,40.20537284894837,47.46913957934991,53.572198852772466,62.97399617590822,69.98430210325047,78.40013384321223,96.77818355640535,Thermo group additivity estimation: group(Cs-(Cds-O2d)(Cds-Cds)HH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-O2d)HHH) + group(Cds-CdsCsCs) + group(Cds-OdCsCs) + group(Cds-CdsHH),GAV
C=C(C)CC(=C)[O],C=C(C)CC(=C)O,-33.55697896749522,94.03314026936259,34.659541108986616,43.77187380497132,50.62246653919694,55.87304015296367,64.05650095602293,70.07864244741874,79.23803059273422,96.21630975143404,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsOs) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
CCN(OC1C=CC(C1)[O])CC,CCN(OC1C=CC(C1)O)CC,-49.47583760994263,127.91101088862958,53.93666938814532,69.68214357552581,83.18236959847037,93.63114659655832,109.8822109369025,121.18838458891014,136.64298160611852,132.27734985277246,Thermo group additivity estimation: group(O2s-CsN3s) + group(O2s-CsH) + group(N3s-CsCsOs) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-N3sCsHH) + group(Cs-N3sCsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cyclopentene),GAV
CC(C)=CCO[O],CC(C)=CCOO,-29.93,97.89366103585711,34.870000000000005,42.21,48.69,54.329999999999984,63.180000000000014,69.96000000000001,79.76999999999998,102.25999999999999,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH),GAV
[CH2]C=C=C(O)C=O,CC=C=C(O)C=O,-41.766978967495206,86.60314026936258,31.979541108986616,38.65187380497132,43.432466539196945,47.093040152963674,52.566500956022935,56.25864244741874,60.87803059273422,88.78630975143403,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-O2d(Cds-Cds)H) + group(Cdd-CdsCds),GAV
C=C[C]=C(O)C=O,C=CC=C(O)C=O,-48.97481637359825,81.6152198947584,28.305555071447642,34.87393936424869,40.55152456843452,45.42917873771287,53.12273773301534,58.579846966367114,65.80698166924716,81.6152198947584,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CCN(OC1CC=CC1[O])CC,CCN(OC1CC=CC1O)CC,-49.30488158699807,126.95076232266398,54.342405525812616,69.71048009560229,82.98114588910134,93.6307833078394,109.82089162523901,121.10916852772466,136.99254183556403,131.3171012868069,Thermo group additivity estimation: group(O2s-CsN3s) + group(O2s-CsH) + group(N3s-CsCsOs) + group(Cs-CsCsOsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-N3sCsHH) + group(Cs-N3sCsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cyclopentene),GAV
C=C(C)CC[C]=O,C=C(C)CCC=O,-32.99193116634799,97.33931617758438,33.21315487571702,40.49313575525812,47.17028680688337,52.93101338432122,62.17022944550669,69.00726577437858,79.37240917782026,99.52248565965583,Thermo group additivity estimation: group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-OdCsH) + group(Cds-CdsHH),GAV
C=CC1([CH]O)OO1,C=CC1(CO)OO1,-34.97314130019121,84.85649541108985,31.15985277246654,39.629097514340344,45.751481835564064,49.83272657743785,54.68464053537285,57.66452390057361,64.25424856596558,84.85649541108985,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(Cs-CsCsOsOs) + group(Cs-CsOsHH) + group(Cds-CdsCsH) + group(Cds-CdsHH) + ring(dioxirane),GAV
C[CH]OO,CCOO,-39.86334203927733,75.55440286190343,19.943893546370816,23.72140886207091,27.198033427765296,30.32658216971971,35.45666703550174,39.15800346166348,44.66470506971117,77.73757234397488,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]CCOO,CCCOO,-44.803672504590864,81.99259599185363,25.47978108639189,30.63550111475689,35.297000334760995,39.45629616173633,46.297326080711464,51.338645325468455,58.78891636691766,84.17576547392508,Thermo library: ../data/johnson_g4.py,Thermo library: ../data/johnson_g4.py
[CH2]C1(C)CCOO1,CC1(C)CCOO1,-43.12588319311663,82.49997881788389,32.44128107074569,41.47226195028681,49.27467495219884,55.657099426386225,65.0505793499044,71.74655258126194,85.61381453154875,86.86631778202677,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsCsOs) + group(Cs-CsCsHH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + ring(12dioxolane),GAV
[CH2]CC=O,CCC=O,-44.9607120041867,72.76492297107195,19.99175155579132,23.229680590926503,26.25565290885755,29.133715618692467,34.31694622067297,38.38972756912237,44.81204426011724,74.9480924531434,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]CC(=C)O,C=C(O)CC,-44.984929584924046,78.72176488304193,25.783122626379924,31.877154666422946,36.67419194471164,40.717039210132796,47.21501409387619,52.00971105039579,59.216436521508946,80.90493436511338,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC=C(C)CO[O],CC=C(C)COO,-29.93,97.89366103585711,34.870000000000005,42.21,48.69,54.329999999999984,63.180000000000014,69.96000000000001,79.76999999999998,102.25999999999999,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH),GAV
C=C[CH]C(=C)O,C=CCC(=C)O,-25.10697896749522,86.47630975143403,28.529541108986617,36.351873804971326,42.042466539196944,46.323040152963664,52.88650095602294,57.67864244741874,64.91803059273421,86.47630975143403,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)(Cds-Cds)HH) + group(Cds-CdsCsOs) + group(Cds-CdsCsH) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV
[CH2]C=CC(=C)O,C=C(O)C=CC,-32.02697896749522,81.19314026936257,30.189541108986614,37.63187380497132,43.17246653919694,47.313040152963666,53.54650095602294,58.118642447418736,65.44803059273423,83.37630975143402,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-CdsHH),GAV
[CH2]C(O)=CC=C,C=CC=C(C)O,-32.306978967495226,81.68314026936258,29.679541108986616,37.581873804971316,43.222466539196944,47.353040152963665,53.58650095602294,58.10864244741874,65.24803059273422,83.86630975143403,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsOs) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + group(Cds-CdsHH),GAV
C=C(C=O)[C]1CC1O,C=C(C=O)C1CC1O,-39.681567877629064,96.00931625239005,32.46053346080306,40.831726577437855,48.001112810707454,53.574990439770545,61.99498470363289,67.58613193116635,75.16353728489483,96.00931625239005,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsCsOsH) + group(Cs-CsCsHH) + group(Cd-CdCs(CO)) + group(Cds-CdsHH) + group(Cds-O2d(Cds-Cds)H) + ring(Cyclopropane),GAV
[CH2]C(C=O)=C1CC1O,CC(C=O)=C1CC1O,-30.762523900573612,96.7782953362842,33.451797323135764,41.53139005736138,48.337336520076484,53.560353728489474,61.85730401529637,67.54334799235183,74.72297705544933,98.96146481835565,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cd-CdCs(CO)) + group(Cds-O2d(Cds-Cds)H) + ring(Methylene_cyclopropane),GAV
C=CC(C)(C)C(C)(C)[C](C)C,C=CC(C)(C)C(C)(C)C(C)C,-39.669999999999995,123.05098310757134,59.29999999999999,76.6,91.67999999999999,104.16999999999999,122.84,136.11,155.80999999999997,136.14999999999998,Thermo group additivity estimation: group(Cs-CsCsCsCs) + group(Cs-(Cds-Cds)CsCsCs) + longDistanceInteraction_noncyclic(CsCs-TQ) + group(Cs-CsCsCsH) + longDistanceInteraction_noncyclic(CsCs-TQ) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsHH),GAV
C=CC1OC1[CH]C=O,C=CC1OC1CC=O,-28.52694072657744,96.84694856596558,33.31127533460803,40.715149139579346,47.92376099426386,53.596793499043976,62.07769598470364,68.12046462715105,80.35671510516252,96.84694856596558,Thermo group additivity estimation: group(O2s-CsCs) + group(Cs-CsCsOsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-O2d)CsHH) + group(Cds-CdsCsH) + group(Cds-OdCsH) + group(Cds-CdsHH) + ring(Ethylene_oxide),GAV
C=CC1OC1C=C[O],C=CC1OC1C=CO,-28.23294455066922,91.98359464038131,34.61192543021032,44.50555066921606,52.46716443594646,57.619183556405346,64.93528680688335,69.96105736137669,80.67277629063098,93.36102122370937,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsOsH) + group(Cds-CdsHH) + ring(Ethylene_oxide),GAV
[CH2]C(=CO)C(=C)C,C=C(C)C(C)=CO,-28.58626005964625,90.29604753551884,35.97805932374035,43.30291696902521,49.38892871715702,54.671073398285785,63.175157488663615,69.46167053321223,78.90604951959487,94.66238649966172,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=C(C)C(=C)[CH]O,C=C(C)C(=C)CO,-22.686038390146052,91.67974820253448,37.30471083239389,44.07828462925277,49.927988288638865,55.02083166258891,63.26259495624932,69.40491591554493,78.7715951277402,93.86291768460593,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
[CH2]C1(C(=C)O)OO1,C=C(O)C1(C)OO1,-48.00847590822178,79.24887086209681,32.12402103250478,41.884374760994255,48.219913957934985,52.061349904397694,56.37982217973232,58.89056596558317,64.69834034416826,81.43204034416826,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(Cs-CsCsOsOs) + group(Cs-CsHHH) + group(Cds-CdsCsOs) + group(Cds-CdsHH) + ring(dioxirane),GAV
[O]OCC1OO1,OOCC1OO1,-31.500196749521987,82.76626596558317,25.038533460803063,30.180282982791585,34.63576481835564,37.701560229445505,41.737948374761,44.98339579349904,50.001017208413,82.76626596558317,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsOsOsH) + group(Cs-CsOsHH) + ring(dioxirane),GAV
C=CC(CC)O[O],C=CC(CC)OO,-27.98,99.87425710125663,34.53,43.03,50.190000000000005,55.80999999999999,64.52,71.04,79.89,100.68,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsHH),GAV
[O]C1COO1,OC1COO1,-47.606169974894804,73.42812783639727,19.584438131656402,24.001029420112427,27.571968559058305,30.456092983192672,34.9524487931347,38.11874612903251,42.45354027189698,73.42812783639727,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=C(C)CCO[O],C=C(C)CCOO,-28.25789674952199,98.30539648351173,35.59753346080306,43.32428298279159,49.940764818355646,55.5495602294455,64.17894837476099,70.75139579349904,80.18701720841298,100.48856596558318,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsOsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsHH),GAV
C[C]1CCC1=O,CC1CCC1=O,-30.625812619502863,80.55175422729758,23.854416826003824,30.470535372848943,37.199499043977056,43.066514340344156,51.28669980879542,57.382380497131926,66.81919694072657,82.73492370936903,Thermo group additivity estimation: group(Cs-(Cds-O2d)CsCsH) + group(Cs-CsCsHH) + group(Cs-(Cds-O2d)CsHH) + group(Cs-CsHHH) + group(Cds-OdCsCs) + ring(Cyclobutanone),GAV
CC1=C([O])CC1,CC1=C(O)CC1,-16.015903575172125,80.4304063596058,26.16482087922925,32.29452923758393,37.94117233691683,42.96352298817666,50.945686368260795,56.604219917692156,65.28438076300823,82.61357584167725,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=CC[CH]O,C=CCCO,-36.545521366491485,81.00963843484156,26.888608298904817,32.11276394843841,36.67614238789233,40.64761954993989,47.07018074185461,51.85068286295027,59.12077538136268,81.00963843484156,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
C=CC(=O)[CH]C,C=CC(=O)CC,-31.278814531548758,88.08262401697252,27.502868068833653,32.94112810707457,38.27933078393881,43.020860420650095,50.67986615678776,56.47443594646271,64.41667304015296,90.26579349904397,Thermo group additivity estimation: group(Cs-(Cds-O2d)CsHH) + group(Cs-CsHHH) + group(Cds-O2d(Cds-Cds)Cs) + group(Cd-Cd(CO)H) + group(Cds-CdsHH),GAV
C=CC([O])=CC,C=CC(O)=CC,-32.02697896749522,81.19314026936257,30.189541108986614,37.63187380497132,43.17246653919694,47.313040152963666,53.54650095602294,58.118642447418736,65.44803059273423,83.37630975143402,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-CdsHH),GAV
[CH2]OC=CC(=O)C=C,C=CC(=O)C=COC,-45.07653919694072,97.14700260205856,34.55952198852772,42.49803059273423,49.22248565965583,54.557915869980874,62.41952198852772,68.03068833652007,75.755086042065,99.33017208413001,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(Cs-OsHHH) + group(Cds-O2d(Cds-Cds)(Cds-Cds)) + group(Cd-Cd(CO)H) + group(Cd-Cd(CO)H) + group(Cds-CdsOsH) + group(Cds-CdsHH),GAV
CC=C(C)O[O],CC=C(C)OO,-23.439999999999998,90.05366103585712,28.840000000000003,34.86,39.77,44.19,51.410000000000004,56.56,64.25999999999999,94.42,Thermo group additivity estimation: group(O2s-O2s(Cds-Cd)) + group(O2s-OsH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsOs) + group(Cds-CdsCsH),GAV
[O]OC1C=CC(O)=C1,OOC1C=CC(O)=C1,-41.81697896749521,87.25840975143402,32.59504110898662,41.36479380497133,47.83366653919695,52.32921015296367,58.75291095602294,63.14400244741875,68.58047059273422,87.25840975143402,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-(Cds-Cds)(Cds-Cds)OsH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)O2s) + group(Cds-Cds(Cds-Cds)H) + ring(Cyclopentadiene),GAV
C=C([CH]C)COO,C=C(CC)COO,-26.82,99.10683051792854,34.739999999999995,42.56,49.309999999999995,55.029999999999994,63.800000000000004,70.49,80.11999999999999,101.28999999999999,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-CsHHH) + group(Cds-CdsCsCs) + group(Cds-CdsHH),GAV
[CH2]C(=CC)COO,CC=C(C)COO,-29.93,97.89366103585711,34.870000000000005,42.21,48.69,54.329999999999984,63.180000000000014,69.96000000000001,79.76999999999998,102.25999999999999,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH),GAV
[CH2]C(C=C)OOCC(C)C,C=CC(C)OOCC(C)C,-42.64789674952198,124.54648410269692,50.61753346080306,63.97428298279159,75.29076481835563,84.2795602294455,98.568948374761,109.22139579349906,123.807017208413,129.71856596558317,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsCsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsHH),GAV
CC(=O)[C]1OO1,CC(=O)C1OO1,-39.7466306329523,79.8161073424862,22.138545658720517,26.587379571375198,30.63624595154875,34.19320880486217,39.67655937031915,43.15346098042063,47.70527682745089,81.99927682455765,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
CC([O])=C1OO1,CC(O)=C1OO1,-10.976978967495223,79.48451368603453,23.532541108986617,29.142873804971323,32.56646653919694,35.22304015296367,39.88550095602294,42.60764244741873,46.478030592734214,83.04510975143404,Thermo group additivity estimation: group(O2s-O2s(Cds-Cd)) + group(O2s-O2s(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsOs) + group(Cds-CdsCsCs) + ring(Cyclopropane),GAV
[CH2]C1(C)OOC1(C)C,CC1(C)OOC1(C)C,-42.23495550895262,90.06737201969868,38.9591995217818,48.125741205646285,56.09094907017567,62.98192706089355,74.01217667106029,82.08359147261949,93.92671500626552,100.17747653131252,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py
COC=[C]C=O,COC=CC=O,-60.036347992351814,80.32792038408533,27.1282982791587,33.52827915869981,38.52357552581262,42.32676864244742,47.78875717017209,51.35101338432122,55.90302103250478,82.5110898661568,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(Cs-OsHHH) + group(Cd-Cd(CO)H) + group(Cds-CdsOsH) + group(Cds-O2d(Cds-Cds)H),GAV
COC=C=C[O],COC=C=CO,-46.563135755258116,76.52514791754615,29.88661567877629,37.80040152963671,42.97713193116635,46.34866156787763,50.30449330783939,52.98998087954111,57.728986615678785,78.7083173996176,Thermo group additivity estimation: group(O2s-Cs(Cds-Cd)) + group(O2s-(Cds-Cd)H) + group(Cs-OsHHH) + group(Cds-CdsOsH) + group(Cds-CdsOsH) + group(Cdd-CdsCds),GAV
[O]OC1C=CC=C1O,OOC1C=CC=C1O,-42.09697896749521,87.74840975143402,32.085041108986616,41.314793804971316,47.88366653919694,52.36921015296366,58.792910956022936,63.134002447418744,68.38047059273423,87.74840975143402,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-(Cds-Cds)(Cds-Cds)OsH) + group(Cds-CdsCsOs) + group(Cds-CdsCsH) + group(Cds-Cds(Cds-Cds)H) + group(Cds-Cds(Cds-Cds)H) + ring(Cyclopentadiene),GAV
CCN(OC1=C[CH]CCC1)CC,CCN(OC1=CCCCC1)CC,-20.472889999999996,124.65566103585712,54.84609999999999,71.18669000000001,85.47295,97.34657000000001,115.84254,128.92249,147.82181,129.02200000000002,Thermo group additivity estimation: group(O2s-CN) + group(N3s-CsCsOs) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-N3sCsHH) + group(Cs-N3sCsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-CdsCsOs) + group(Cds-CdsCsH) + ring(Cyclohexene),GAV
CCN(O[C]1CCCC=C1)CC,CCN(OC1CCCC=C1)CC,-18.482089999999992,123.66181203585708,54.92882999999999,71.58183000000001,86.31009999999999,98.28529,116.73984000000002,129.69518,147.96406,128.02815099999998,Thermo group additivity estimation: group(O2s-CsN3s) + group(N3s-CsCsOs) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-N3sCsHH) + group(Cs-N3sCsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cyclohexene),GAV
C=C(C)COOC1(C)[CH]C=CCC1,C=C(C)COOC1(C)CC=CCC1,-22.311816443594644,129.9074128523007,59.193747609942626,76.01697896749522,90.36891013384319,102.05653919694075,119.97063097514342,133.0861567877629,151.5417973231357,134.2737518164436,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsCsCsOs) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsHH) + ring(Cyclohexene),GAV
C=C(C)COOC1(C)C=C[CH]CC1,C=C(C)COOC1(C)C=CCCC1,-24.229999999999993,131.4750610358571,58.46999999999999,75.44,89.90999999999997,101.60000000000001,119.83000000000003,132.76999999999998,151.64999999999998,135.8414,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-(Cds-Cds)CsCsOs) + group(Cs-CsCsHH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + group(Cds-CdsHH) + ring(Cyclohexene),GAV
CC[C](C)C,CCC(C)C,-36.629999999999995,82.0304915537857,28.610000000000003,36.47,43.62,49.77,59.44000000000001,66.7,78.15999999999998,88.58000000000001,Thermo group additivity estimation: group(Cs-CsCsCsH) + group(Cs-CsCsHH) + longDistanceInteraction_noncyclic(CsCs-ST) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-CsHHH),GAV
C=C(CC)CO[O],C=C(CC)COO,-26.82,99.10683051792854,34.739999999999995,42.56,49.309999999999995,55.029999999999994,63.800000000000004,70.49,80.11999999999999,101.28999999999999,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-CsHHH) + group(Cds-CdsCsCs) + group(Cds-CdsHH),GAV
CC1(O[O])CC=CC1,CC1(OO)CC=CC1,-23.12181644359465,91.45758233437213,35.09374760994263,45.16497896749522,53.47791013384322,60.227539196940725,69.9406309751434,77.02815678776291,87.09379732313576,93.64075181644358,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-CsCsCsOs) + group(Cs-(Cds-Cds)CsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cs-CsHHH) + group(Cds-CdsCsH) + group(Cds-CdsCsH) + ring(Cyclopentene),GAV
CC(=C=O)O[O],CC(=C=O)OO,-21.640346080305928,84.72923969574882,25.66923518164436,29.90491395793499,32.89738049713193,35.56059273422562,39.63334608030593,42.470917782026774,46.92074569789674,86.91240917782027,Thermo group additivity estimation: group(O2s-O2s(Cds-Cd)) + group(O2s-OsH) + missing(O2d-Cdd) + group(Cs-(Cds-Cdd-O2d)HHH) + group(Cds-(Cdd-O2d)CsOs) + missing(Cdd-CdO2d),GAV
